PlayerName,Born,Height,Hand,LinkPlayer
Gilles Kremer,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/gilles-kremer/k572/player-activity?year=all&matchType=Singles
Simon Stadler,"Heidelberg, Germany",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/simon-stadler/s944/player-activity?year=all&matchType=Singles
Dominik Hrbaty,"Bratislava, Slovakia",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/dominik-hrbaty/h377/player-activity?year=all&matchType=Singles
Rameez Junaid,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/rameez-junaid/j230/player-activity?year=all&matchType=Singles
Alexander Blom,,,,https://www.atptour.com/en/players/alexander-blom/be06/player-activity?year=all&matchType=Singles
Matt Simpson,,,,https://www.atptour.com/en/players/matt-simpson/sd83/player-activity?year=all&matchType=Singles
Oscar Sabate-Bretos,,,,https://www.atptour.com/en/players/oscar-sabate-bretos/sf93/player-activity?year=all&matchType=Singles
Andy Roddick,"Omaha, Nebraska, USA",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/andy-roddick/r485/player-activity?year=all&matchType=Singles
Enrico Alonso De Pedro,,,,https://www.atptour.com/en/players/enrico-alonso-de-pedro-/ab63/player-activity?year=all&matchType=Singles
Roel Oostdam,,,,https://www.atptour.com/en/players/roel-oostdam/o330/player-activity?year=all&matchType=Singles
Constantin Christ,,,,https://www.atptour.com/en/players/constantin-christ/cf30/player-activity?year=all&matchType=Singles
Xavier Pujo,"Paris, France",180.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/xavier-pujo/p516/player-activity?year=all&matchType=Singles
Marcel-Ioan Miron,,,,https://www.atptour.com/en/players/marcel-ioan-miron/ma10/player-activity?year=all&matchType=Singles
Andrea Falgheri,,,,https://www.atptour.com/en/players/andrea-falgheri/f522/player-activity?year=all&matchType=Singles
Lukas Dlouhy,"Pisek, Czech Republic",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/lukas-dlouhy/d487/player-activity?year=all&matchType=Singles
Kevin Boelhouwer,,,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kevin-boelhouwer/bj32/player-activity?year=all&matchType=Singles
Jarryd Bant,"Salisbury, England",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/jarryd-bant/bi29/player-activity?year=all&matchType=Singles
Matthieu Vierin,,,,https://www.atptour.com/en/players/matthieu-vierin/v648/player-activity?year=all&matchType=Singles
Richard Bloomfield,"Norwich, Norfolk",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/richard-bloomfield/b977/player-activity?year=all&matchType=Singles
Vladimir Obradovic,,196.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/vladimir-obradovic/o168/player-activity?year=all&matchType=Singles
Davy Sum,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/davy-sum/sp46/player-activity?year=all&matchType=Singles
Nick Van Der Meer,,,,https://www.atptour.com/en/players/nick-van-der-meer/v457/player-activity?year=all&matchType=Singles
Colin Ebelthite,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/colin-ebelthite/e629/player-activity?year=all&matchType=Singles
Kevin Botti,"Chambery, France",,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/kevin-botti/be83/player-activity?year=all&matchType=Singles
Juan-Sebastian Vivanco,,,,https://www.atptour.com/en/players/juan-sebastian-vivanco/v628/player-activity?year=all&matchType=Singles
Nicolas Tourte,,,,https://www.atptour.com/en/players/nicolas-tourte/t323/player-activity?year=all&matchType=Singles
Mehdi Bouras,,,,https://www.atptour.com/en/players/mehdi-bouras/bf67/player-activity?year=all&matchType=Singles
Marc Abdelnour,,0.0,,https://www.atptour.com/en/players/marc-abdelnour/a769/player-activity?year=all&matchType=Singles
Marco Viola,,,,https://www.atptour.com/en/players/marco-viola/v417/player-activity?year=all&matchType=Singles
Ervin Eleskovic,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/ervin-eleskovic/e639/player-activity?year=all&matchType=Singles
Denis Gremelmayr,"Heidelberg, Germany",183.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/denis-gremelmayr/g512/player-activity?year=all&matchType=Singles
Jeroen Benard,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jeroen-benard/bi78/player-activity?year=all&matchType=Singles
Stefano Galvani,"Padova, Italy",175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/stefano-galvani/g372/player-activity?year=all&matchType=Singles
Conor Niland,"Birmingham, England",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/conor-niland/n349/player-activity?year=all&matchType=Singles
Nicolas Kiefer,"Holzminden, Germany",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nicolas-kiefer/k316/player-activity?year=all&matchType=Singles
Gary Lugassy,,,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/gary-lugassy/l657/player-activity?year=all&matchType=Singles
Frederic Jeanclaude,,,,https://www.atptour.com/en/players/frederic-jeanclaude/j279/player-activity?year=all&matchType=Singles
Sascha Kloer,"Krefeld, Germany",,,https://www.atptour.com/en/players/sascha-kloer/k668/player-activity?year=all&matchType=Singles
Bart Govaerts,,,,https://www.atptour.com/en/players/bart-govaerts/ga04/player-activity?year=all&matchType=Singles
Raemon Sluiter,"Rotterdam, The Netherlands",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/raemon-sluiter/s693/player-activity?year=all&matchType=Singles
George Bastl,"Ollon, Vaud, Switzerland",183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/george-bastl/b503/player-activity?year=all&matchType=Singles
Jiri Vanek,"Domazlice, Czech Republic",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jiri-vanek/v207/player-activity?year=all&matchType=Singles
Victor Ionita,"Bucharest, Romania",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/victor-ionita/i094/player-activity?year=all&matchType=Singles
Alexandre Renard,,,,https://www.atptour.com/en/players/alexandre-renard/r644/player-activity?year=all&matchType=Singles
Clinton Thomson,"Sydney, Australia",,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/clinton-thomson/t816/player-activity?year=all&matchType=Singles
Carlos Calderon-Rodriguez,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/carlos-calderon-rodriguez/ca42/player-activity?year=all&matchType=Singles
Marco Dierckx,,,,https://www.atptour.com/en/players/marco-dierckx/d907/player-activity?year=all&matchType=Singles
Marius Zay,,,,https://www.atptour.com/en/players/marius-zay/z115/player-activity?year=all&matchType=Singles
Antoine Tassart,,,,https://www.atptour.com/en/players/antoine-tassart/t801/player-activity?year=all&matchType=Singles
Alexander Peya,"Vienna, Austria",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/alexander-peya/p467/player-activity?year=all&matchType=Singles
Christophe Rochus,"Namur, Belgium",170.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/christophe-rochus/r336/player-activity?year=all&matchType=Singles
Kristof Vliegen,"Maaseik, Belgium",193.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/kristof-vliegen/v309/player-activity?year=all&matchType=Singles
Alberto Martin,"Barcelona, Spain",175.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/alberto-martin/m590/player-activity?year=all&matchType=Singles
Sebastian Rieschick,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/sebastian-rieschick/r758/player-activity?year=all&matchType=Singles
Jean-Noel Insausti,,,,https://www.atptour.com/en/players/jean-noel-insausti/i255/player-activity?year=all&matchType=Singles
Thomas Cazes-Carrere,,,,https://www.atptour.com/en/players/thomas-cazes-carrere/c885/player-activity?year=all&matchType=Singles
Martin Slanar,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/martin-slanar/s893/player-activity?year=all&matchType=Singles
Baptiste Dupuy,,,,https://www.atptour.com/en/players/baptiste-dupuy/d463/player-activity?year=all&matchType=Singles
Carl Bergman,,,,https://www.atptour.com/en/players/carl-bergman/be77/player-activity?year=all&matchType=Singles
Thierry Ascione,"Villeurbanne, France",188.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/thierry-ascione/a356/player-activity?year=all&matchType=Singles
Dawid Olejniczak,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/dawid-olejniczak/o253/player-activity?year=all&matchType=Singles
Julien Dubail,"Namur, Belgium",193.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/julien-dubail/d808/player-activity?year=all&matchType=Singles
Gavin Van Peperzeel,"Nambour, Australia",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gavin-van-peperzeel/v784/player-activity?year=all&matchType=Singles
Cristobal Saavedra-Corvalan,"Vina del Mar, Chile",,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/cristobal-saavedra-corvalan/sj25/player-activity?year=all&matchType=Singles
Fabiano De Paula,"Rio De Janeiro, Brazil",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/fabiano-de-paula/d815/player-activity?year=all&matchType=Singles
Alexander Ward,"Northampton, Great Britain",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/alexander-ward/w579/player-activity?year=all&matchType=Singles
Maxime Tabatruong,,180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/maxime-tabatruong/tb20/player-activity?year=all&matchType=Singles
Frederik Nielsen,"Lyngby, Denmark",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/frederik-nielsen/n390/player-activity?year=all&matchType=Singles
Edouard Roger-Vasselin,"Gennevilliers, France",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/edouard-roger-vasselin/r613/player-activity?year=all&matchType=Singles
Ricardo Hocevar,"Sao Paulo, Brazil",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ricardo-hocevar/h693/player-activity?year=all&matchType=Singles
Lennert Van Der Linden,"Den Haag, Netherlands",188.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lennert-van-der-linden/v682/player-activity?year=all&matchType=Singles
Michal Schmid,,,,https://www.atptour.com/en/players/michal-schmid/sj52/player-activity?year=all&matchType=Singles
Jesse Huta Galung,"Haarlem, The Netherlands",,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/jesse-huta-galung/h704/player-activity?year=all&matchType=Singles
Kevin Griekspoor,"Haarlem, Netherlands",193.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/kevin-griekspoor/gc53/player-activity?year=all&matchType=Singles
Alexandre Sidorenko,"St. Petersburg, Russia",185.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/alexandre-sidorenko/sd78/player-activity?year=all&matchType=Singles
Lukas Ruepke,"Bremen, Germany",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/lukas-ruepke/rd34/player-activity?year=all&matchType=Singles
James Marsalek,"Taunton, England",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/james-marsalek/mk08/player-activity?year=all&matchType=Singles
Juan Lizariturry,,,,https://www.atptour.com/en/players/juan-lizariturry/l996/player-activity?year=all&matchType=Singles
Caio Silva,"Santos, Brazil",180.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/caio-silva/sk48/player-activity?year=all&matchType=Singles
Filipp Kekercheni,"Zaporozhye, Ukraine",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/filipp-kekercheni/ke97/player-activity?year=all&matchType=Singles
Joran Vliegen,"Maaseik, Belgium",191.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/joran-vliegen/v895/player-activity?year=all&matchType=Singles
Patrik Rosenholm,"Stockholm, Sweden",178.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/patrik-rosenholm/r931/player-activity?year=all&matchType=Singles
Nikola Mektic,"Zagreb, Croatia",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/nikola-mektic/mf09/player-activity?year=all&matchType=Singles
Nicolas Demeroutis,,,,https://www.atptour.com/en/players/nicolas-demeroutis/d0fe/player-activity?year=all&matchType=Singles
Florian Fallert,T�bingen,183.0,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/florian-fallert/f762/player-activity?year=all&matchType=Singles
Christopher Diaz-Figueroa,Guatemala,175.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/christopher-diaz-figueroa/d868/player-activity?year=all&matchType=Singles
Antoine Damiens,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/antoine-damiens/d0ae/player-activity?year=all&matchType=Singles
Aliaksandr Bury,"Minsk, Belarus",203.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/aliaksandr-bury/bd83/player-activity?year=all&matchType=Singles
Maxence Bertimon,,,,https://www.atptour.com/en/players/maxence-bertimon/b0bz/player-activity?year=all&matchType=Singles
Francois-Arthur Vibert,"Bron, France",188.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/francois-arthur-vibert/v635/player-activity?year=all&matchType=Singles
Jonathan Kanar,"Toulon, France",180.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/jonathan-kanar/kd71/player-activity?year=all&matchType=Singles
Jerzy Janowicz,"Lodz, Poland",203.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jerzy-janowicz/j397/player-activity?year=all&matchType=Singles
Paul-Henri Mathieu,"Strasbourg, France",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/paul-henri-mathieu/m850/player-activity?year=all&matchType=Singles
Ruben Ramirez Hidalgo,"Alicante, Spain",183.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/ruben-ramirez-hidalgo/r383/player-activity?year=all&matchType=Singles
Radek Stepanek,"Karvina, Czech Republic",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/radek-stepanek/s694/player-activity?year=all&matchType=Singles
Adan Freire Da Silva,,,,https://www.atptour.com/en/players/adan-freire-da-silva/f0bj/player-activity?year=all&matchType=Singles
Florian Mayer,"Bayreuth, Germany",191.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/florian-mayer/mb02/player-activity?year=all&matchType=Singles
Mikhail Youzhny,"Moscow, Russia",183.0,"Right-Handed, One-Handed Backhand",https://www.atptour.com/en/players/mikhail-youzhny/y061/player-activity?year=all&matchType=Singles
Julien Benneteau,"Bourg-en-Bresse, France",185.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/julien-benneteau/b747/player-activity?year=all&matchType=Singles
Gilles Muller,"Luxembourg City, Luxembourg",193.0,"Left-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/gilles-muller/ma30/player-activity?year=all&matchType=Singles
Marcos Giraldi Requena,,,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/marcos-giraldi-requena/gd11/player-activity?year=all&matchType=Singles
Jonas Merckx,"Aalst, Belgium",173.0,"Right-Handed, Two-Handed Backhand",https://www.atptour.com/en/players/jonas-merckx/ml91/player-activity?year=all&matchType=Singles
Jannis Kahlke,"Marburg, Germany",183.0,"Left-Handed, Unknown Backhand",https://www.atptour.com/en/players/jannis-kahlke/kc73/player-activity?year=all&matchType=Singles
Alban Meuffels,,,,https://www.atptour.com/en/players/alban-meuffels/ml71/player-activity?year=all&matchType=Singles
Eduardo Dischinger,,,"Right-Handed, Unknown Backhand",https://www.atptour.com/en/players/eduardo-dischinger/d915/player-activity?year=all&matchType=Singles
